Index,-30,-20,-10,0,10,20,frequency (Hz)
784,-148.714111328125,-140.733367919922,-115.856269836426,-115.346008300781,-96.5134658813477,-95.4651718139648,4900.509999999999
785,-148.712097167969,-140.734039306641,-115.858108520508,-115.348838806152,-96.5139770507813,-95.4702301025391,4906.759375
786,-148.710083007812,-140.734725952148,-115.859939575195,-115.351654052734,-96.5144958496094,-95.4752731323242,4913.00875
787,-148.708084106445,-140.735397338867,-115.861793518066,-115.354446411133,-96.5150146484375,-95.4803161621094,4919.258124999999
788,-148.7060546875,-140.736083984375,-115.863639831543,-115.357215881348,-96.5155334472656,-95.4853363037109,4925.5075
789,-148.704055786133,-140.736770629883,-115.865501403809,-115.35994720459,-96.5160446166992,-95.490348815918,4931.756875
790,-148.702026367187,-140.737457275391,-115.867370605469,-115.362663269043,-96.5165634155273,-95.4953689575195,4938.006249999999
791,-148.700012207031,-140.738159179688,-115.869247436523,-115.365364074707,-96.5170822143555,-95.500373840332,4944.255625
792,-148.697998046875,-140.738845825195,-115.871131896973,-115.368026733398,-96.5176010131836,-95.5053634643555,4950.505
793,-148.695953369141,-140.739532470703,-115.872985839844,-115.370658874512,-96.5180892944336,-95.5103302001953,4956.7543749999995
794,-148.693908691406,-140.740219116211,-115.874862670898,-115.373275756836,-96.5185852050781,-95.5152969360352,4963.00375
795,-148.691864013672,-140.74089050293,-115.876731872559,-115.375862121582,-96.5190811157227,-95.5202407836914,4969.253125
796,-148.689819335938,-140.741592407227,-115.878601074219,-115.378433227539,-96.5195693969727,-95.5251770019531,4975.5025
797,-148.687759399414,-140.742279052734,-115.880485534668,-115.380996704102,-96.5200653076172,-95.5301208496094,4981.751875
798,-148.68571472168,-140.742950439453,-115.882362365723,-115.383529663086,-96.5205459594727,-95.535041809082,4988.001249999999
799,-148.683670043945,-140.743637084961,-115.884254455566,-115.386054992676,-96.5210418701172,-95.5399627685547,4994.250625
800,-148.681610107422,-140.744323730469,-115.886138916016,-115.388572692871,-96.5215377807617,-95.5448760986328,5000.5
801,-148.67951965332,-140.744979858398,-115.887977600098,-115.391021728516,-96.52197265625,-95.5497283935547,5006.749374999999
802,-148.67741394043,-140.745620727539,-115.889808654785,-115.393463134766,-96.5224075317383,-95.5545806884766,5012.99875
803,-148.675308227539,-140.746276855469,-115.891647338867,-115.395889282227,-96.5228576660156,-95.5594253540039,5019.248125
804,-148.673187255859,-140.746917724609,-115.893486022949,-115.398307800293,-96.5232925415039,-95.5642547607422,5025.4974999999995
805,-148.671081542969,-140.74755859375,-115.895324707031,-115.400726318359,-96.5237274169922,-95.569091796875,5031.746875
806,-148.668975830078,-140.74821472168,-115.897163391113,-115.403121948242,-96.5241622924805,-95.5739135742187,5037.99625
807,-148.666854858398,-140.74885559082,-115.898986816406,-115.40550994873,-96.5246047973633,-95.578727722168,5044.245625
808,-148.664733886719,-140.749496459961,-115.900810241699,-115.407897949219,-96.5250244140625,-95.5835266113281,5050.495
809,-148.66259765625,-140.750122070313,-115.902626037598,-115.410255432129,-96.5254440307617,-95.5883178710938,5056.744374999999
810,-148.660446166992,-140.750732421875,-115.904418945313,-115.412605285645,-96.5258407592773,-95.5930786132813,5062.99375
811,-148.658294677734,-140.751342773438,-115.906211853027,-115.414947509766,-96.5262451171875,-95.5978393554688,5069.243125
812,-148.656143188477,-140.751968383789,-115.908004760742,-115.417304992676,-96.5266494750977,-95.6025924682617,5075.492499999999
813,-148.65397644043,-140.752578735352,-115.909790039063,-115.419647216797,-96.5270385742187,-95.6073455810547,5081.741875
814,-148.651824951172,-140.753189086914,-115.911560058594,-115.421989440918,-96.5274276733398,-95.6120758056641,5087.99125
815,-148.649658203125,-140.753799438477,-115.91333770752,-115.424331665039,-96.5278167724609,-95.6168060302734,5094.240624999999
816,-148.647476196289,-140.75439453125,-115.915100097656,-115.42667388916,-96.528205871582,-95.6215286254883,5100.49
817,-148.645278930664,-140.754959106445,-115.91682434082,-115.428993225098,-96.5285491943359,-95.6261978149414,5106.739375
818,-148.64306640625,-140.755508422852,-115.918533325195,-115.431304931641,-96.5289001464844,-95.6308746337891,5112.9887499999995
819,-148.640838623047,-140.756072998047,-115.92024230957,-115.433624267578,-96.5292434692383,-95.6355361938477,5119.238125
820,-148.638610839844,-140.756622314453,-115.921943664551,-115.43595123291,-96.5295715332031,-95.6401901245117,5125.4875
821,-148.636383056641,-140.757171630859,-115.923629760742,-115.438285827637,-96.5299072265625,-95.6448287963867,5131.736875
822,-148.634155273438,-140.757705688477,-115.925315856934,-115.440612792969,-96.5302429199219,-95.6494674682617,5137.98625
823,-148.631912231445,-140.758255004883,-115.926986694336,-115.442970275879,-96.5305633544922,-95.6540908813477,5144.235624999999
824,-148.629669189453,-140.758773803711,-115.928649902344,-115.445327758789,-96.5308837890625,-95.6587066650391,5150.485
825,-148.627395629883,-140.75927734375,-115.930267333984,-115.447654724121,-96.5311737060547,-95.6632919311523,5156.734375
826,-148.625122070313,-140.759780883789,-115.931884765625,-115.450012207031,-96.5314559936523,-95.6678619384766,5162.983749999999
827,-148.622833251953,-140.76025390625,-115.933494567871,-115.452377319336,-96.5317306518555,-95.6724166870117,5169.233125
828,-148.620544433594,-140.7607421875,-115.935089111328,-115.454750061035,-96.5320053100586,-95.6769790649414,5175.4825
829,-148.618240356445,-140.761215209961,-115.936660766602,-115.457153320313,-96.5322875976563,-95.681526184082,5181.7318749999995
830,-148.615936279297,-140.761688232422,-115.93824005127,-115.459548950195,-96.5325469970703,-95.6860656738281,5187.98125
831,-148.613632202148,-140.762145996094,-115.939796447754,-115.461975097656,-96.5327987670898,-95.6905746459961,5194.230625
832,-148.611297607422,-140.762573242187,-115.94132232666,-115.464401245117,-96.5330429077148,-95.6950759887695,5200.48
833,-148.608932495117,-140.762985229492,-115.942817687988,-115.466819763184,-96.5332489013672,-95.6995315551758,5206.729375
834,-148.606552124023,-140.763366699219,-115.944290161133,-115.469253540039,-96.533447265625,-95.703987121582,5212.978749999999
835,-148.60417175293,-140.763763427734,-115.945747375488,-115.471702575684,-96.5336303710937,-95.7084197998047,5219.228125
836,-148.601776123047,-140.764129638672,-115.947204589844,-115.474182128906,-96.5338134765625,-95.7128448486328,5225.4775
837,-148.599380493164,-140.764495849609,-115.948631286621,-115.476676940918,-96.5339965820313,-95.7172546386719,5231.726874999999
838,-148.596984863281,-140.764846801758,-115.950050354004,-115.479202270508,-96.5341567993164,-95.7216491699219,5237.97625
839,-148.59455871582,-140.765182495117,-115.951454162598,-115.481735229492,-96.5343170166016,-95.7260284423828,5244.225625
840,-148.592132568359,-140.765518188477,-115.952842712402,-115.484298706055,-96.5344696044922,-95.7304000854492,5250.474999999999
841,-148.58967590332,-140.765823364258,-115.954200744629,-115.486869812012,-96.5345916748047,-95.7347259521484,5256.724375
842,-148.587219238281,-140.766098022461,-115.955528259277,-115.489456176758,-96.5347061157227,-95.7390441894531,5262.97375
843,-148.584732055664,-140.766372680664,-115.956848144531,-115.492088317871,-96.5348129272461,-95.7433547973633,5269.2231249999995
844,-148.582260131836,-140.766632080078,-115.958152770996,-115.494728088379,-96.534912109375,-95.7476501464844,5275.4725
845,-148.57975769043,-140.766876220703,-115.959434509277,-115.497398376465,-96.5349960327148,-95.7519226074219,5281.721875
846,-148.577255249023,-140.767120361328,-115.960708618164,-115.500114440918,-96.5350723266602,-95.7561798095703,5287.97125
847,-148.574752807617,-140.767333984375,-115.961959838867,-115.50284576416,-96.5351409912109,-95.7604141235352,5294.220625
848,-148.572219848633,-140.767532348633,-115.963188171387,-115.505599975586,-96.5351867675781,-95.7646331787109,5300.469999999999
849,-148.569641113281,-140.767684936523,-115.964370727539,-115.508369445801,-96.5352096557617,-95.768798828125,5306.719375
850,-148.567077636719,-140.767837524414,-115.965545654297,-115.511161804199,-96.5352096557617,-95.7729568481445,5312.96875
851,-148.564498901367,-140.767959594727,-115.966690063477,-115.51399230957,-96.5352096557617,-95.777099609375,5319.218124999999
852,-148.561889648438,-140.768081665039,-115.967826843262,-115.51685333252,-96.5352020263672,-95.7812118530273,5325.4675
853,-148.559280395508,-140.768188476563,-115.968940734863,-115.519744873047,-96.5351791381836,-95.7853164672852,5331.716875
854,-148.556655883789,-140.768264770508,-115.97004699707,-115.522689819336,-96.5351409912109,-95.7893981933594,5337.9662499999995
855,-148.55403137207,-140.768325805664,-115.971122741699,-115.525650024414,-96.5350952148437,-95.7934646606445,5344.215625
856,-148.551376342773,-140.76838684082,-115.972190856934,-115.528671264648,-96.535041809082,-95.7975082397461,5350.465
857,-148.548706054688,-140.768402099609,-115.973213195801,-115.531692504883,-96.5349502563477,-95.8015060424805,5356.714375
858,-148.546020507813,-140.768402099609,-115.974227905273,-115.534759521484,-96.5348587036133,-95.8054885864258,5362.96375
859,-148.543319702148,-140.768371582031,-115.975212097168,-115.53784942627,-96.5347442626953,-95.809440612793,5369.213124999999
860,-148.540603637695,-140.768325805664,-115.976181030273,-115.540992736816,-96.5346298217774,-95.8133773803711,5375.4625
861,-148.537887573242,-140.768280029297,-115.97713470459,-115.544174194336,-96.5344924926758,-95.8172912597656,5381.711875
862,-148.53515625,-140.768203735352,-115.978073120117,-115.547401428223,-96.5343399047852,-95.8211898803711,5387.961249999999
863,-148.53239440918,-140.768096923828,-115.978981018066,-115.550659179688,-96.5341796875,-95.8250427246094,5394.210625
864,-148.52961730957,-140.767974853516,-115.979850769043,-115.55394744873,-96.5339965820313,-95.828857421875,5400.46
865,-148.526809692383,-140.767807006836,-115.98070526123,-115.557250976562,-96.5337677001953,-95.832633972168,5406.709374999999
866,-148.523971557617,-140.767608642578,-115.981521606445,-115.560607910156,-96.5335388183594,-95.8363952636719,5412.95875
867,-148.521133422852,-140.767395019531,-115.982322692871,-115.564002990723,-96.5332870483398,-95.8401260375977,5419.208125
868,-148.518280029297,-140.767166137695,-115.983116149902,-115.567451477051,-96.5330276489258,-95.8438186645508,5425.4574999999995
869,-148.515426635742,-140.76692199707,-115.98388671875,-115.570938110352,-96.5327529907227,-95.8474960327148,5431.706875
870,-148.512542724609,-140.766647338867,-115.98462677002,-115.574462890625,-96.532470703125,-95.8511352539063,5437.956249999999
871,-148.509643554688,-140.766357421875,-115.985366821289,-115.578048706055,-96.5321807861328,-95.8547668457031,5444.205625
872,-148.506744384766,-140.766052246094,-115.98609161377,-115.581680297852,-96.531867980957,-95.8583450317383,5450.455
873,-148.503799438477,-140.765670776367,-115.986755371094,-115.585327148438,-96.5315246582031,-95.8618927001953,5456.704374999999
874,-148.500854492188,-140.76530456543,-115.987419128418,-115.589027404785,-96.5311737060547,-95.8654022216797,5462.95375
875,-148.497894287109,-140.764907836914,-115.988059997559,-115.592781066895,-96.5308151245117,-95.8688888549805,5469.203125
876,-148.494918823242,-140.764495849609,-115.988693237305,-115.596580505371,-96.5304336547852,-95.8723449707031,5475.452499999999
877,-148.491928100586,-140.764053344727,-115.989303588867,-115.600433349609,-96.5300369262695,-95.8757705688477,5481.701875
878,-148.48893737793,-140.763595581055,-115.989898681641,-115.604331970215,-96.5296325683594,-95.8791580200195,5487.95125
879,-148.485916137695,-140.763076782227,-115.990463256836,-115.608276367187,-96.5292053222656,-95.8825073242187,5494.2006249999995
880,-148.482864379883,-140.762573242187,-115.991012573242,-115.612258911133,-96.5287628173828,-95.8858261108398,5500.45
881,-148.479797363281,-140.762008666992,-115.99153137207,-115.616279602051,-96.5282897949219,-95.8890914916992,5506.699375
882,-148.476715087891,-140.761413574219,-115.992034912109,-115.62035369873,-96.5278091430664,-95.8923187255859,5512.94875
883,-148.473617553711,-140.760803222656,-115.99250793457,-115.624465942383,-96.5272979736328,-95.8955078125,5519.198125
884,-148.470504760742,-140.760162353516,-115.992980957031,-115.628646850586,-96.5267868041992,-95.8986740112305,5525.447499999999
885,-148.467376708984,-140.759506225586,-115.993423461914,-115.632873535156,-96.526252746582,-95.9018020629883,5531.696875
886,-148.464248657227,-140.758834838867,-115.993865966797,-115.637145996094,-96.5257186889648,-95.9048919677734,5537.94625
887,-148.461090087891,-140.758117675781,-115.994285583496,-115.641471862793,-96.5251617431641,-95.907958984375,5544.195624999999
888,-148.457931518555,-140.757385253906,-115.994697570801,-115.645858764648,-96.5246047973633,-95.9109725952148,5550.445
889,-148.454727172852,-140.756622314453,-115.995071411133,-115.650276184082,-96.5240020751953,-95.9139404296875,5556.694375
890,-148.451522827148,-140.755813598633,-115.995422363281,-115.654747009277,-96.5233993530274,-95.9168548583984,5562.943749999999
891,-148.448318481445,-140.755004882813,-115.995780944824,-115.659271240234,-96.5227737426758,-95.9197463989258,5569.193125
892,-148.445068359375,-140.754150390625,-115.996116638184,-115.663856506348,-96.5221481323242,-95.9225997924805,5575.4425
893,-148.441833496094,-140.753280639648,-115.996437072754,-115.668479919434,-96.5214996337891,-95.925407409668,5581.6918749999995
894,-148.438583374023,-140.752365112305,-115.996734619141,-115.673156738281,-96.5208358764648,-95.9281768798828,5587.94125
895,-148.435287475586,-140.751434326172,-115.997009277344,-115.677871704102,-96.520149230957,-95.9308853149414,5594.190624999999
896,-148.431991577148,-140.750457763672,-115.997276306152,-115.682647705078,-96.5194549560547,-95.9335632324219,5600.44
897,-148.428665161133,-140.749450683594,-115.997512817383,-115.687461853027,-96.5187225341797,-95.9361801147461,5606.689375
898,-148.425323486328,-140.748413085937,-115.997734069824,-115.692321777344,-96.5179748535156,-95.9387512207031,5612.938749999999
899,-148.421966552734,-140.747344970703,-115.997940063477,-115.697250366211,-96.5172271728516,-95.9412841796875,5619.188125
900,-148.418609619141,-140.746246337891,-115.998146057129,-115.702217102051,-96.516471862793,-95.9437713623047,5625.4375
901,-148.415237426758,-140.745132446289,-115.998329162598,-115.707237243652,-96.5156936645508,-95.9462203979492,5631.686874999999
902,-148.411849975586,-140.744003295898,-115.998512268066,-115.712326049805,-96.5149078369141,-95.9486312866211,5637.93625
903,-148.408462524414,-140.742828369141,-115.998687744141,-115.717460632324,-96.5141067504883,-95.9509963989258,5644.185625
904,-148.405044555664,-140.741638183594,-115.998847961426,-115.722633361816,-96.5133056640625,-95.9533004760742,5650.4349999999995
905,-148.401611328125,-140.740386962891,-115.998985290527,-115.72785949707,-96.5124664306641,-95.9555511474609,5656.684375
906,-148.398162841797,-140.739135742187,-115.99910736084,-115.733131408691,-96.5116119384766,-95.9577713012695,5662.93375
907,-148.394714355469,-140.737823486328,-115.999221801758,-115.738464355469,-96.5107650756836,-95.9599304199219,5669.183125
908,-148.391235351563,-140.736511230469,-115.999328613281,-115.743843078613,-96.509895324707,-95.962043762207,5675.4325
909,-148.387756347656,-140.73518371582,-115.999435424805,-115.74927520752,-96.5090179443359,-95.9641189575195,5681.681874999999
910,-148.38427734375,-140.733795166016,-115.999526977539,-115.754753112793,-96.5081253051758,-95.9661331176758,5687.93125
911,-148.380767822266,-140.732391357422,-115.99959564209,-115.760292053223,-96.5072250366211,-95.9681091308594,5694.180625
912,-148.377258300781,-140.73095703125,-115.999671936035,-115.765869140625,-96.5063095092773,-95.9700241088867,5700.429999999999
913,-148.37370300293,-140.729476928711,-115.999717712402,-115.771484375,-96.50537109375,-95.9718856811523,5706.679375
914,-148.370162963867,-140.727951049805,-115.999755859375,-115.777145385742,-96.5044250488281,-95.9736862182617,5712.92875
915,-148.366592407227,-140.726425170898,-115.999786376953,-115.782867431641,-96.5034713745117,-95.9754409790039,5719.178124999999
916,-148.363021850586,-140.724868774414,-115.999824523926,-115.788635253906,-96.5025100708008,-95.9771575927734,5725.4275
917,-148.359451293945,-140.723266601563,-115.999847412109,-115.794456481934,-96.5015335083008,-95.9788208007813,5731.676875
918,-148.355865478516,-140.721664428711,-115.999870300293,-115.800308227539,-96.5005569458008,-95.9804306030273,5737.9262499999995
919,-148.352279663086,-140.720016479492,-115.999900817871,-115.80623626709,-96.4995651245117,-95.9819869995117,5744.175625
920,-148.348678588867,-140.718353271484,-115.99991607666,-115.812210083008,-96.4985809326172,-95.9835052490234,5750.424999999999
921,-148.345062255859,-140.716644287109,-115.99991607666,-115.818199157715,-96.49755859375,-95.9849548339844,5756.674375
922,-148.341430664062,-140.714904785156,-115.99991607666,-115.824249267578,-96.4965362548828,-95.9863510131836,5762.92375
923,-148.337799072266,-140.713134765625,-115.999900817871,-115.830337524414,-96.4955139160156,-95.9876861572266,5769.173124999999
924,-148.33415222168,-140.711349487305,-115.999900817871,-115.836479187012,-96.4944839477539,-95.9889831542969,5775.4225
925,-148.330520629883,-140.709533691406,-115.999893188477,-115.842674255371,-96.4934463500977,-95.990234375,5781.671875
926,-148.326843261719,-140.707656860352,-115.999870300293,-115.84888458252,-96.4923782348633,-95.9913940429687,5787.921249999999
927,-148.323150634766,-140.705764770508,-115.99983215332,-115.855140686035,-96.4913101196289,-95.9925231933594,5794.170625
928,-148.319488525391,-140.703857421875,-115.999809265137,-115.861450195313,-96.4902420043945,-95.9935760498047,5800.42
929,-148.315765380859,-140.701889038086,-115.999778747559,-115.867790222168,-96.4891510009766,-95.9945755004883,5806.6693749999995
930,-148.312057495117,-140.699905395508,-115.999732971191,-115.874160766602,-96.4880599975586,-95.9955291748047,5812.91875
931,-148.308349609375,-140.697891235352,-115.999694824219,-115.880577087402,-96.4869689941406,-95.9964141845703,5819.168125
932,-148.304626464844,-140.695861816406,-115.999664306641,-115.887031555176,-96.4858703613281,-95.9972610473633,5825.4175
933,-148.300918579102,-140.693786621094,-115.999626159668,-115.893531799316,-96.4847640991211,-95.998046875,5831.666875
934,-148.29719543457,-140.691696166992,-115.999603271484,-115.900077819824,-96.4836654663086,-95.998779296875,5837.916249999999
935,-148.293472290039,-140.689575195312,-115.999580383301,-115.906669616699,-96.4825744628906,-95.9994659423828,5844.165625
936,-148.289733886719,-140.687438964844,-115.999557495117,-115.913284301758,-96.4814682006836,-96.0000839233398,5850.415
937,-148.285995483398,-140.685256958008,-115.999526977539,-115.919929504395,-96.4803466796875,-96.0006484985352,5856.664374999999
938,-148.282257080078,-140.683044433594,-115.999504089355,-115.926612854004,-96.4792175292969,-96.0011520385742,5862.91375
939,-148.278503417969,-140.680816650391,-115.999488830566,-115.933334350586,-96.4781036376953,-96.0016021728516,5869.163125
940,-148.274749755859,-140.678558349609,-115.999465942383,-115.940086364746,-96.4769897460938,-96.0020065307617,5875.412499999999
941,-148.27099609375,-140.67626953125,-115.999465942383,-115.946884155273,-96.4758682250977,-96.0023498535156,5881.661875
942,-148.267227172852,-140.673934936523,-115.999458312988,-115.95369720459,-96.474739074707,-96.0026245117187,5887.91125
943,-148.263473510742,-140.671600341797,-115.999458312988,-115.960540771484,-96.4736175537109,-96.0028533935547,5894.1606249999995
944,-148.259704589844,-140.669235229492,-115.999465942383,-115.967430114746,-96.4725036621094,-96.0030288696289,5900.41
945,-148.255950927734,-140.66682434082,-115.999465942383,-115.974319458008,-96.4713668823242,-96.0031280517578,5906.659374999999
946,-148.252166748047,-140.66438293457,-115.999481201172,-115.981254577637,-96.4702377319336,-96.003173828125,5912.90875
947,-148.248382568359,-140.661911010742,-115.999488830566,-115.988204956055,-96.4691162109375,-96.0031661987305,5919.158125
948,-148.24462890625,-140.659439086914,-115.999526977539,-115.995193481445,-96.4680023193359,-96.0031051635742,5925.407499999999
949,-148.240859985352,-140.656936645508,-115.999572753906,-116.002212524414,-96.4668884277344,-96.0030059814453,5931.656875
950,-148.237091064453,-140.654388427734,-115.999618530273,-116.009246826172,-96.4657745361328,-96.0028305053711,5937.90625
951,-148.233322143555,-140.651840209961,-115.999687194824,-116.016311645508,-96.4646682739258,-96.0026168823242,5944.155624999999
952,-148.229568481445,-140.649261474609,-115.999755859375,-116.023406982422,-96.4635772705078,-96.0023345947266,5950.405
953,-148.225784301758,-140.64665222168,-115.99983215332,-116.030502319336,-96.4624786376953,-96.0019912719727,5956.654375
954,-148.222015380859,-140.644012451172,-115.999923706055,-116.037635803223,-96.4613723754883,-96.0016021728516,5962.9037499999995
955,-148.21826171875,-140.641342163086,-116.000015258789,-116.044776916504,-96.4602813720703,-96.0011520385742,5969.153125
956,-148.214508056641,-140.638656616211,-116.000129699707,-116.051948547363,-96.4592056274414,-96.0006484985352,5975.4025
957,-148.210739135742,-140.635940551758,-116.000244140625,-116.059112548828,-96.4581146240234,-96.0000839233398,5981.651875
958,-148.206970214844,-140.633193969727,-116.000373840332,-116.066299438477,-96.45703125,-95.9994583129883,5987.90125
959,-148.203201293945,-140.630416870117,-116.000511169434,-116.073501586914,-96.4559631347656,-95.998779296875,5994.150624999999
960,-148.199447631836,-140.627624511719,-116.000671386719,-116.080726623535,-96.4549102783203,-95.998046875,6000.4
961,-148.195693969727,-140.624801635742,-116.000831604004,-116.087944030762,-96.4538421630859,-95.9972381591797,6006.649375
962,-148.191940307617,-140.621948242188,-116.001007080078,-116.095176696777,-96.4527816772461,-95.9963912963867,6012.898749999999
963,-148.188186645508,-140.619079589844,-116.001197814941,-116.102424621582,-96.4517517089844,-95.9954833984375,6019.148125
964,-148.184448242188,-140.616180419922,-116.001403808594,-116.109680175781,-96.4507217407227,-95.9945297241211,6025.3975
965,-148.180709838867,-140.613265991211,-116.001640319824,-116.11695098877,-96.44970703125,-95.9935150146484,6031.646874999999
966,-148.176986694336,-140.610336303711,-116.001876831055,-116.124237060547,-96.4487075805664,-95.9924621582031,6037.89625
967,-148.173263549805,-140.607376098633,-116.002143859863,-116.131523132324,-96.4477081298828,-95.9913482666016,6044.145625
968,-148.169555664063,-140.604400634766,-116.002426147461,-116.138809204102,-96.4467315673828,-95.9901733398438,6050.3949999999995
969,-148.16584777832,-140.60139465332,-116.002716064453,-116.146095275879,-96.4457550048828,-95.9889450073242,6056.644375
970,-148.162155151367,-140.598358154297,-116.00301361084,-116.153381347656,-96.4448013305664,-95.9876708984375,6062.893749999999
971,-148.158447265625,-140.595306396484,-116.003349304199,-116.160667419434,-96.44384765625,-95.9863433837891,6069.143125
972,-148.154769897461,-140.592239379883,-116.003692626953,-116.167961120605,-96.4429244995117,-95.9849548339844,6075.3925
973,-148.151077270508,-140.589126586914,-116.004051208496,-116.175239562988,-96.4420013427734,-95.983512878418,6081.641874999999
974,-148.147399902344,-140.586013793945,-116.004425048828,-116.182525634766,-96.4410934448242,-95.9820098876953,6087.89125
975,-148.143737792969,-140.582870483398,-116.004829406738,-116.189804077148,-96.4402008056641,-95.9804763793945,6094.140625
976,-148.140090942383,-140.579711914063,-116.005241394043,-116.197074890137,-96.439323425293,-95.978874206543,6100.389999999999
977,-148.136444091797,-140.576522827148,-116.005676269531,-116.204330444336,-96.4384689331055,-95.9772262573242,6106.639375
978,-148.1328125,-140.573303222656,-116.006141662598,-116.211585998535,-96.437614440918,-95.9755249023438,6112.88875
979,-148.129180908203,-140.570083618164,-116.006607055664,-116.218818664551,-96.4367752075195,-95.9737701416016,6119.1381249999995
980,-148.125564575195,-140.566833496094,-116.007110595703,-116.226066589355,-96.4359741210937,-95.9719619750977,6125.3875
981,-148.121963500977,-140.563568115234,-116.007629394531,-116.233276367187,-96.4351806640625,-95.9701156616211,6131.636874999999
982,-148.118377685547,-140.560287475586,-116.008171081543,-116.240493774414,-96.4344024658203,-95.9682083129883,6137.88625
983,-148.114807128906,-140.556976318359,-116.008743286133,-116.247703552246,-96.4336547851563,-95.9662704467773,6144.135625
984,-148.111236572266,-140.553665161133,-116.009330749512,-116.2548828125,-96.4329299926758,-95.9642715454102,6150.384999999999
985,-148.107681274414,-140.550323486328,-116.009941101074,-116.262046813965,-96.4322052001953,-95.9622116088867,6156.634375
986,-148.104141235352,-140.546951293945,-116.01057434082,-116.269180297852,-96.4315032958984,-95.9601135253906,6162.88375
987,-148.100601196289,-140.543563842773,-116.011222839355,-116.276306152344,-96.4308319091797,-95.9579696655273,6169.133124999999
988,-148.097076416016,-140.540161132813,-116.011901855469,-116.283401489258,-96.4301605224609,-95.9557723999024,6175.3825
989,-148.093566894531,-140.536727905273,-116.012588500977,-116.290481567383,-96.4295196533203,-95.9535140991211,6181.631875
990,-148.090057373047,-140.533279418945,-116.013305664062,-116.297515869141,-96.4288864135742,-95.9512176513672,6187.881249999999
991,-148.086578369141,-140.529815673828,-116.014038085938,-116.304534912109,-96.4282913208008,-95.948860168457,6194.130625
992,-148.083114624023,-140.526336669922,-116.014808654785,-116.311538696289,-96.4277038574219,-95.9464721679688,6200.38
993,-148.079635620117,-140.522827148438,-116.015586853027,-116.318496704102,-96.4271392822266,-95.9440231323242,6206.6293749999995
994,-148.076202392578,-140.519302368164,-116.016403198242,-116.32543182373,-96.4266128540039,-95.9415435791016,6212.87875
995,-148.07275390625,-140.515762329102,-116.017242431641,-116.332336425781,-96.4260940551758,-95.9390106201172,6219.128124999999
996,-148.069351196289,-140.51220703125,-116.018089294434,-116.339210510254,-96.4256057739258,-95.9364242553711,6225.3775
997,-148.065948486328,-140.508636474609,-116.018989562988,-116.346061706543,-96.4251480102539,-95.9338073730469,6231.626875
998,-148.062561035156,-140.50505065918,-116.019905090332,-116.352867126465,-96.4247055053711,-95.9311447143555,6237.876249999999
999,-148.059204101563,-140.501449584961,-116.020851135254,-116.359657287598,-96.4242935180664,-95.9284439086914,6244.125625
1000,-148.055862426758,-140.497833251953,-116.021827697754,-116.366394042969,-96.4239196777344,-95.9256973266602,6250.375
1001,-148.052520751953,-140.494201660156,-116.022811889648,-116.373100280762,-96.4235458374023,-95.9228973388672,6256.624374999999
1002,-148.049224853516,-140.49055480957,-116.023834228516,-116.379760742188,-96.4232177734375,-95.9200592041016,6262.87375
1003,-148.045928955078,-140.486892700195,-116.024879455566,-116.386390686035,-96.4229049682617,-95.9171752929687,6269.123125
1004,-148.042633056641,-140.483215332031,-116.025947570801,-116.392967224121,-96.4226150512695,-95.9142608642578,6275.3724999999995
1005,-148.039367675781,-140.479507446289,-116.027038574219,-116.39949798584,-96.4223556518555,-95.9112854003906,6281.621875
1006,-148.036117553711,-140.475784301758,-116.028160095215,-116.40599822998,-96.4221343994141,-95.9082870483398,6287.871249999999
1007,-148.032897949219,-140.472076416016,-116.029312133789,-116.412452697754,-96.4219284057617,-95.9052352905273,6294.120625
1008,-148.029693603516,-140.468322753906,-116.030494689941,-116.41886138916,-96.421760559082,-95.9021606445313,6300.37
1009,-148.026489257813,-140.464569091797,-116.031700134277,-116.425216674805,-96.4215927124023,-95.8990249633789,6306.619374999999
1010,-148.023300170898,-140.460800170898,-116.032928466797,-116.431526184082,-96.4214782714844,-95.895866394043,6312.86875
1011,-148.020156860352,-140.457000732422,-116.034194946289,-116.437789916992,-96.42138671875,-95.8926620483398,6319.118125
1012,-148.017028808594,-140.453216552734,-116.03547668457,-116.444000244141,-96.4213333129883,-95.8894119262695,6325.367499999999
1013,-148.013900756836,-140.449401855469,-116.036796569824,-116.450157165527,-96.4212951660156,-95.8861389160156,6331.616875
1014,-148.010803222656,-140.445587158203,-116.038139343262,-116.456275939941,-96.4213104248047,-95.8828277587891,6337.86625
1015,-148.007736206055,-140.441757202148,-116.039520263672,-116.462341308594,-96.4213409423828,-95.8794784545899,6344.115624999999
1016,-148.004684448242,-140.437911987305,-116.04093170166,-116.46834564209,-96.4214096069336,-95.876091003418,6350.365
1017,-148.001663208008,-140.434051513672,-116.042358398438,-116.474304199219,-96.4214935302734,-95.8726654052734,6356.614375
1018,-147.998641967773,-140.43017578125,-116.043823242187,-116.480194091797,-96.4216156005859,-95.8692092895508,6362.8637499999995
1019,-147.995651245117,-140.426300048828,-116.045310974121,-116.486030578613,-96.4217834472656,-95.86572265625,6369.113125
1020,-147.992660522461,-140.422393798828,-116.046813964844,-116.491790771484,-96.4219512939453,-95.862174987793,6375.362499999999
1021,-147.989700317383,-140.418472290039,-116.04833984375,-116.497512817383,-96.4221572875977,-95.8585968017578,6381.611875
