Index,Time (s),Voltage (V)
1657,49.12400007247925,0.0
1658,49.15400004386902,0.0
1659,49.18300008773804,0.0
1660,49.21300005912781,0.0
1661,49.24399995803833,0.0
1662,49.27300000190735,0.0
1663,49.30200004577637,0.0
1664,49.331000089645386,0.0
1665,49.361000061035156,0.0
1666,49.390000104904175,-0.0005
1667,49.41900014877319,-0.0011
1668,49.449000120162964,0.0
1669,49.479000091552734,0.0
1670,49.509000062942505,0.0
1671,49.539000034332275,0.0
1672,49.568000078201294,-0.0011
1673,49.59700012207031,0.0
1674,49.62700009346008,0.0
1675,49.6560001373291,0.0
1676,49.68500018119812,0.0
1677,49.71600008010864,0.0005
1678,49.74500012397766,0.0
1679,49.77500009536743,0.0
1680,49.8050000667572,0.0
1681,49.83400011062622,-0.0011
1682,49.86300015449524,0.0
1683,49.89199995994568,0.0011
1684,49.92200016975403,0.0
1685,49.9520001411438,0.0
1686,49.98100018501282,0.0
1687,50.01200008392334,0.0
1688,50.04100012779236,-0.0005
1689,50.07000017166138,0.0
1690,50.1010000705719,0.0
1691,50.13000011444092,0.0
1692,50.16000008583069,-0.0011
1693,50.18900012969971,0.0
1694,50.218000173568726,0.0
1695,50.246999979019165,0.0
1696,50.277000188827515,-0.0005
1697,50.307000160217285,0.0
1698,50.337000131607056,0.0
1699,50.367000102996826,-0.0005
1700,50.396000146865845,0.0
1701,50.426000118255615,0.0
1702,50.456000089645386,0.0
1703,50.486000061035156,0.0
1704,50.515000104904175,0.0
1705,50.545000076293945,0.0
1706,50.574000120162964,0.0
1707,50.604000091552734,0.0
1708,50.634000062942505,0.0
1709,50.66300010681152,0.0
1710,50.69200015068054,0.0
1711,50.72200012207031,0.0
1712,50.754000186920166,0.0
1713,50.78400015830994,0.0005
1714,50.812999963760376,0.0
1715,50.842000007629395,0.0
1716,50.87100005149841,0.0
1717,50.90000009536743,0.0
1718,50.92900013923645,0.0
1719,50.95900011062622,0.0
1720,50.98900008201599,-0.0005
1721,51.01900005340576,0.0
1722,51.04900002479553,0.0005
1723,51.0789999961853,0.0
1724,51.10800004005432,0.0
1725,51.13700008392334,0.0
1726,51.16600012779236,-0.0005
1727,51.19500017166138,0.0
1728,51.2260000705719,0.0
1729,51.25500011444092,0.0
1730,51.28400015830994,0.0
1731,51.31400012969971,0.0
1732,51.343000173568726,0.0
1733,51.37400007247925,0.0
1734,51.40300011634827,-0.0011
1735,51.432000160217285,0.0
1736,51.460999965667725,0.0
1737,51.491000175476074,0.0
1738,51.521000146865845,-0.0011
1739,51.551000118255615,0.0
1740,51.580000162124634,0.0
1741,51.611000061035156,0.0
1742,51.640000104904175,0.0
1743,51.66900014877319,0.0
1744,51.699000120162964,0.0
1745,51.729000091552734,0.0005
1746,51.75800013542175,0.0
1747,51.78800010681152,0.0
1748,51.81700015068054,0.0
1749,51.84700012207031,0.0
1750,51.87600016593933,0.0
1751,51.90499997138977,0.0
1752,51.93400001525879,-0.0011
1753,51.96300005912781,0.0
1754,51.992000102996826,0.0
1755,52.021000146865845,0.0
1756,52.05000019073486,0.0
1757,52.081000089645386,0.0
1758,52.111000061035156,0.0
1759,52.14100003242493,-0.0005
1760,52.170000076293945,0.0005
1761,52.200000047683716,0.0005
1762,52.229000091552734,0.0
1763,52.259000062942505,-0.0011
1764,52.28800010681152,0.0
1765,52.318000078201294,0.0
1766,52.348000049591064,0.0
1767,52.37700009346008,0.0
1768,52.40700006484985,0.0
1769,52.43600010871887,0.0
1770,52.46600008010864,0.0
1771,52.49500012397766,0.0
1772,52.52500009536743,0.0005
1773,52.55400013923645,0.0
1774,52.58300018310547,0.0
1775,52.61300015449524,0.0
1776,52.64400005340576,0.0
1777,52.67500019073486,0.0005
1778,52.705000162124634,0.0
1779,52.735000133514404,0.0
1780,52.765000104904175,0.0
1781,52.795000076293945,0.0
1782,52.824000120162964,0.0
1783,52.854000091552734,0.0
1784,52.88300013542175,-0.0011
1785,52.91200017929077,-0.0011
1786,52.94200015068054,0.0005
1787,52.973000049591064,0.0
1788,53.003000020980835,0.0
1789,53.032999992370605,0.0005
1790,53.062000036239624,0.0
1791,53.09100008010864,0.0005
1792,53.12000012397766,0.0
1793,53.15000009536743,0.0
1794,53.17900013923645,0.0
1795,53.20800018310547,0.0
1796,53.23800015449524,0.0
1797,53.26800012588501,0.0
1798,53.29700016975403,-0.0011
1799,53.32800006866455,0.0005
1800,53.35700011253357,-0.0011
1801,53.38600015640259,-0.0011
1802,53.41700005531311,0.0
1803,53.44600009918213,0.0
1804,53.47500014305115,0.0
1805,53.504000186920166,0.0
1806,53.53500008583069,0.0
1807,53.56400012969971,0.0
1808,53.59400010108948,0.0
1809,53.623000144958496,0.0
1810,53.652000188827515,0.0
1811,53.682000160217285,0.0
1812,53.710999965667725,-0.0011
1813,53.741000175476074,0.0005
1814,53.771000146865845,0.0
1815,53.80000019073486,0.0
1816,53.831000089645386,0.0005
1817,53.861000061035156,0.0
1818,53.89100003242493,-0.0005
1819,53.9210000038147,0.0
1820,53.950000047683716,0.0
1821,53.979000091552734,-0.0011
1822,54.00800013542175,0.0
1823,54.03800010681152,0.0
1824,54.068000078201294,0.0
1825,54.09700012207031,0.0
1826,54.12700009346008,0.0
1827,54.15700006484985,0.0
1828,54.18600010871887,0.0
1829,54.21600008010864,0.0005
1830,54.24500012397766,-0.0005
1831,54.27400016784668,0.0
1832,54.30400013923645,-0.0011
1833,54.33400011062622,0.0
1834,54.36300015449524,0.0
1835,54.39300012588501,0.0
1836,54.42200016975403,0.0005
1837,54.4520001411438,0.0
1838,54.48200011253357,0.0
1839,54.51300001144409,-0.0005
1840,54.54200005531311,0.0
1841,54.57100009918213,0.0
1842,54.6010000705719,-0.0011
1843,54.63100004196167,0.0005
1844,54.66100001335144,0.0
1845,54.69000005722046,0.0
1846,54.72000002861023,0.0005
1847,54.74900007247925,0.0
1848,54.77800011634827,0.0
1849,54.80800008773804,0.0
1850,54.837000131607056,0.0
1851,54.867000102996826,-0.0005
1852,54.896000146865845,0.0
1853,54.92500019073486,0.0
1854,54.956000089645386,0.0
1855,54.986000061035156,0.0
1856,55.015000104904175,-0.0005
1857,55.045000076293945,0.0
1858,55.074000120162964,0.0
1859,55.104000091552734,0.0
1860,55.13300013542175,0.0
1861,55.16300010681152,0.0
1862,55.19200015068054,0.0005
1863,55.22099995613098,0.0
1864,55.25,0.0
1865,55.27999997138977,0.0
1866,55.30900001525879,0.0
1867,55.33899998664856,0.0
1868,55.36800003051758,0.0
1869,55.3970000743866,0.0
1870,55.42700004577637,-0.0011
1871,55.456000089645386,0.0
1872,55.486000061035156,0.0
1873,55.515000104904175,0.0
1874,55.54400014877319,0.0
1875,55.574000120162964,0.0
1876,55.60300016403198,-0.0011
1877,55.634000062942505,0.0005
1878,55.66300010681152,0.0
1879,55.69200015068054,-0.0011
1880,55.72099995613098,0.0
1881,55.75,-0.0011
1882,55.77900004386902,0.0
1883,55.80800008773804,0.0
1884,55.837000131607056,0.0
1885,55.867000102996826,-0.0011
1886,55.896000146865845,-0.0011
1887,55.92500019073486,0.0
1888,55.956000089645386,0.0
1889,55.986000061035156,-0.0005
1890,56.01600003242493,0.0
1891,56.0460000038147,0.0
1892,56.07599997520447,0.0
1893,56.105000019073486,0.0
1894,56.134000062942505,0.0
1895,56.16300010681152,0.0
1896,56.19200015068054,0.0
1897,56.223000049591064,0.0
1898,56.254000186920166,0.0
1899,56.28400015830994,0.0
1900,56.31400012969971,0.0
1901,56.343000173568726,0.0
1902,56.37400007247925,0.0
1903,56.40300011634827,0.0
1904,56.432000160217285,0.0
1905,56.462000131607056,0.0
1906,56.492000102996826,0.0
1907,56.521000146865845,0.0
1908,56.551000118255615,0.0011
1909,56.580000162124634,-0.0011
1910,56.611000061035156,0.0
1911,56.640000104904175,-0.0011
1912,56.6710000038147,0.0
1913,56.700000047683716,0.0
1914,56.730000019073486,0.0
1915,56.75999999046326,0.0
1916,56.78999996185303,0.0
1917,56.819000005722046,0.0
1918,56.848000049591064,0.0
1919,56.87700009346008,0.0
1920,56.9060001373291,-0.0005
1921,56.937000036239624,-0.0005
1922,56.967000007629395,0.0
1923,56.99600005149841,0.0005
1924,57.026000022888184,0.0
1925,57.0550000667572,-0.0011
1926,57.08400011062622,0.0
1927,57.11300015449524,0.0
1928,57.14199995994568,-0.0016
1929,57.17200016975403,0.0
1930,57.2020001411438,-0.0005
1931,57.23200011253357,0.0
1932,57.26300001144409,0.0
1933,57.29200005531311,0.0
1934,57.32100009918213,0.0
1935,57.35199999809265,0.0
1936,57.38199996948242,0.0
1937,57.41100001335144,0.0
1938,57.44000005722046,-0.0011
1939,57.47000002861023,0.0
1940,57.49900007247925,0.0
1941,57.52800011634827,0.0
1942,57.557000160217285,0.0
1943,57.585999965667725,0.0
1944,57.61500000953674,0.0
1945,57.644999980926514,0.0
1946,57.67400002479553,0.0
1947,57.70300006866455,0.0
1948,57.73200011253357,0.0
1949,57.76100015640259,0.0
1950,57.79200005531311,0.0
1951,57.82200002670288,0.0
1952,57.8510000705719,0.0
1953,57.88100004196167,0.0
1954,57.91100001335144,0.0
1955,57.94000005722046,-0.0005
1956,57.96900010108948,0.0005
1957,57.998000144958496,0.0
1958,58.02900004386902,0.0
1959,58.05800008773804,0.0
1960,58.08800005912781,0.0
1961,58.117000102996826,0.0005
1962,58.1470000743866,0.0005
1963,58.176000118255615,0.0005
1964,58.20700001716614,0.0
1965,58.23699998855591,0.0
1966,58.26600003242493,0.0
1967,58.295000076293945,0.0005
1968,58.324000120162964,0.0005
1969,58.35300016403198,0.0
1970,58.38300013542175,0.0
1971,58.414000034332275,0.0
1972,58.444000005722046,0.0
1973,58.473000049591064,0.0
1974,58.50200009346008,-0.0005
1975,58.53200006484985,0.0
1976,58.56100010871887,0.0
1977,58.59000015258789,0.0011
1978,58.62000012397766,0.0
1979,58.65000009536743,0.0
1980,58.6800000667572,-0.0011
1981,58.70900011062622,0.0
1982,58.73900008201599,0.0
1983,58.76900005340576,0.0011
1984,58.79900002479553,-0.0011
1985,58.82800006866455,0.0
1986,58.85700011253357,0.0
1987,58.88700008392334,0.0
1988,58.91600012779236,0.0
1989,58.94600009918213,0.0
1990,58.9760000705719,0.0
1991,59.00500011444092,0.0
1992,59.03500008583069,0.0
1993,59.06500005722046,0.0
1994,59.09500002861023,0.0
1995,59.12400007247925,0.0
1996,59.15300011634827,0.0011
1997,59.18400001525879,0.0
1998,59.21300005912781,0.0005
1999,59.24300003051758,0.0
2000,59.2720000743866,0.0
2001,59.301000118255615,0.0
2002,59.330000162124634,0.0
2003,59.360000133514404,-0.0011
2004,59.39100003242493,0.0
2005,59.4210000038147,0.0
2006,59.450000047683716,0.0
2007,59.479000091552734,0.0
2008,59.509000062942505,0.0
2009,59.53800010681152,0.0
2010,59.568000078201294,0.0
2011,59.59700012207031,0.0005
2012,59.62700009346008,0.0
2013,59.6560001373291,0.0
2014,59.68500018119812,0.0005
2015,59.71600008010864,0.0
2016,59.74600005149841,0.0011
2017,59.776000022888184,0.0
2018,59.8050000667572,0.0
2019,59.83400011062622,0.0
2020,59.86400008201599,-0.0011
2021,59.89300012588501,0.0
2022,59.92300009727478,0.0
2023,59.95300006866455,0.0
2024,59.98200011253357,0.0005
2025,60.01200008392334,0.0005
2026,60.04100012779236,-0.0011
2027,60.07000017166138,0.0011
2028,60.10000014305115,0.0
2029,60.129000186920166,0.0
2030,60.15900015830994,0.0
2031,60.187999963760376,-0.0011
2032,60.217000007629395,-0.0005
2033,60.246999979019165,-0.0011
2034,60.276000022888184,0.0
2035,60.3050000667572,0.0
2036,60.33400011062622,0.0
2037,60.36300015449524,0.0005
2038,60.394999980926514,-0.0011
2039,60.42400002479553,0.0
2040,60.45300006866455,0.0
2041,60.48300004005432,0.0
2042,60.51200008392334,0.0
2043,60.54200005531311,0.0
2044,60.57100009918213,0.0
2045,60.60000014305115,0.0
2046,60.63000011444092,0.0
2047,60.66100001335144,0.0
2048,60.69000005722046,0.0
2049,60.72000002861023,-0.0011
2050,60.75,0.0
2051,60.77900004386902,0.0
2052,60.80900001525879,0.0
2053,60.83800005912781,0.0
2054,60.867000102996826,0.0005
2055,60.8970000743866,-0.0011
2056,60.92700004577637,-0.0011
2057,60.956000089645386,-0.0011
2058,60.985000133514404,-0.0005
2059,61.015000104904175,0.0
2060,61.04400014877319,0.0
2061,61.074000120162964,0.0
2062,61.104000091552734,0.0
2063,61.13300013542175,0.0
2064,61.164000034332275,0.0
2065,61.194000005722046,-0.0005
2066,61.223000049591064,0.0
2067,61.25200009346008,0.0011
2068,61.28200006484985,-0.0005
2069,61.31100010871887,0.0
2070,61.34100008010864,0.0005
2071,61.37000012397766,0.0
2072,61.39900016784668,0.0
2073,61.4300000667572,-0.0011
2074,61.45900011062622,-0.0005
2075,61.48800015449524,0.0005
2076,61.51699995994568,-0.0011
2077,61.54700016975403,0.0
2078,61.5770001411438,0.0
2079,61.60700011253357,0.0
2080,61.63700008392334,0.0
2081,61.66600012779236,0.0
2082,61.69700002670288,0.0
2083,61.72699999809265,0.0
2084,61.75600004196167,0.0
2085,61.78600001335144,0.0
2086,61.81599998474121,0.0
2087,61.84500002861023,0.0005
2088,61.87400007247925,-0.0011
2089,61.90400004386902,0.0
2090,61.93300008773804,0.0011
2091,61.96300005912781,0.0011
2092,61.992000102996826,0.0
2093,62.021000146865845,0.0
2094,62.051000118255615,0.0
2095,62.08200001716614,0.0
2096,62.111000061035156,0.0
2097,62.14100003242493,0.0005
2098,62.170000076293945,0.0
2099,62.199000120162964,-0.0011
2100,62.22800016403198,0.0
2101,62.259000062942505,0.0
2102,62.289000034332275,0.0
2103,62.318000078201294,0.0
2104,62.348000049591064,-0.0005
2105,62.37700009346008,0.0
2106,62.40700006484985,0.0
2107,62.43600010871887,-0.0011
2108,62.46600008010864,0.0
2109,62.49500012397766,0.0
2110,62.52500009536743,0.0
2111,62.5550000667572,0.0
2112,62.58500003814697,0.0
2113,62.61400008201599,0.0005
2114,62.64300012588501,0.0005
2115,62.67400002479553,0.0
2116,62.7039999961853,0.0
2117,62.73300004005432,0.0
2118,62.76200008392334,0.0
2119,62.79200005531311,-0.0005
2120,62.82200002670288,0.0
2121,62.85199999809265,0.0
2122,62.88199996948242,0.0005
2123,62.91100001335144,0.0
2124,62.94000005722046,0.0005
2125,62.96900010108948,0.0
2126,62.99900007247925,0.0
2127,63.02800011634827,0.0
2128,63.057000160217285,0.0
2129,63.085999965667725,0.0
2130,63.11500000953674,0.0
2131,63.14400005340576,0.0
2132,63.17300009727478,0.0
2133,63.2020001411438,0.0
2134,63.23200011253357,0.0
2135,63.26200008392334,0.0
2136,63.29200005531311,0.0005
2137,63.32100009918213,0.0
2138,63.35000014305115,0.0
2139,63.38000011444092,0.0005
2140,63.40900015830994,0.0
2141,63.437999963760376,0.0
2142,63.467000007629395,0.0
2143,63.496999979019165,0.0
2144,63.526000022888184,0.0
2145,63.555999994277954,0.0
2146,63.58500003814697,0.0
2147,63.61500000953674,0.0
2148,63.64400005340576,-0.0011
2149,63.67400002479553,0.0
2150,63.70300006866455,-0.0005
2151,63.73300004005432,0.0
2152,63.76200008392334,0.0
2153,63.79200005531311,0.0005
2154,63.82100009918213,0.0
2155,63.85000014305115,0.0
2156,63.88000011444092,0.0
2157,63.91100001335144,0.0
2158,63.94000005722046,0.0
2159,63.96900010108948,0.0
2160,63.998000144958496,0.0
2161,64.02700018882751,0.0
2162,64.05700016021729,-0.0011
2163,64.08700013160706,-0.0011
2164,64.11700010299683,-0.0005
2165,64.14600014686584,0.0
2166,64.17600011825562,0.0
2167,64.20600008964539,0.0
2168,64.2350001335144,0.0
2169,64.26500010490417,0.0
2170,64.29500007629395,-0.0005
2171,64.3270001411438,0.0
2172,64.35600018501282,0.0
2173,64.38700008392334,0.0
2174,64.41700005531311,0.0005
2175,64.44600009918213,0.0
2176,64.4760000705719,0.0
2177,64.50500011444092,0.0
2178,64.53600001335144,0.0
2179,64.56700015068054,0.0
2180,64.59599995613098,0.0
2181,64.625,0.0
2182,64.65400004386902,0.0
2183,64.68400001525879,0.0
2184,64.71399998664856,0.0
2185,64.74300003051758,0.0
2186,64.77300000190735,0.0
2187,64.80200004577637,0.0
2188,64.83100008964539,0.0005
2189,64.8600001335144,0.0
2190,64.88900017738342,0.0
2191,64.91799998283386,0.0005
2192,64.94700002670288,0.0
2193,64.9760000705719,0.0
2194,65.00699996948242,0.0
2195,65.03600001335144,0.0
2196,65.06599998474121,0.0
2197,65.09599995613098,0.0
2198,65.125,0.0
2199,65.1560001373291,0.0011
2200,65.18700003623962,0.0
2201,65.21600008010864,0.0
2202,65.24600005149841,-0.0011
2203,65.27500009536743,0.0
2204,65.3050000667572,0.0
2205,65.33400011062622,0.0
2206,65.36400008201599,0.0
2207,65.39300012588501,0.0
2208,65.42200016975403,0.0
2209,65.4520001411438,0.0
2210,65.48100018501282,0.0011
2211,65.51200008392334,-0.0011
2212,65.54100012779236,0.0
2213,65.57100009918213,-0.0011
2214,65.6010000705719,0.0
2215,65.63100004196167,0.0
2216,65.66000008583069,0.0005
2217,65.69000005722046,0.0
2218,65.72000002861023,0.0
2219,65.74900007247925,0.0
2220,65.77800011634827,0.0
2221,65.80700016021729,0.0
2222,65.83700013160706,0.0
2223,65.86600017547607,0.0
2224,65.89800000190735,0.0005
2225,65.92700004577637,0.0
2226,65.95600008964539,0.0
2227,65.9850001335144,-0.0005
2228,66.01500010490417,0.0
2229,66.04500007629395,-0.0005
2230,66.07500004768372,0.0
2231,66.10400009155273,0.0
2232,66.13300013542175,0.0
2233,66.16300010681152,0.0005
2234,66.19200015068054,0.0
2235,66.22099995613098,0.0005
2236,66.25,0.0
2237,66.27999997138977,0.0
2238,66.31000018119812,0.0
2239,66.34100008010864,0.0
2240,66.37000012397766,0.0
2241,66.40000009536743,0.0
2242,66.42900013923645,0.0005
2243,66.45800018310547,0.0
2244,66.48800015449524,0.0
2245,66.51800012588501,0.0
2246,66.54700016975403,0.0
2247,66.57599997520447,-0.0011
2248,66.60600018501282,0.0
2249,66.63600015640259,0.0
2250,66.66600012779236,0.0
2251,66.69600009918213,-0.0011
2252,66.72699999809265,0.0005
2253,66.75600004196167,0.0
2254,66.78500008583069,0.0
2255,66.81500005722046,0.0
2256,66.84500002861023,0.0
2257,66.87400007247925,0.0005
2258,66.90300011634827,0.0
2259,66.93200016021729,0.0
2260,66.96099996566772,0.0
2261,66.99100017547607,0.0
2262,67.02100014686584,0.0
2263,67.05100011825562,0.0
2264,67.08000016212463,0.0
2265,67.10899996757507,0.0
2266,67.13900017738342,0.0
2267,67.1690001487732,0.0
2268,67.19800019264221,0.0
2269,67.22800016403198,0.0
2270,67.2590000629425,0.0
2271,67.28800010681152,0.0005
2272,67.31700015068054,0.0
2273,67.34599995613098,0.0
2274,67.375,0.0
2275,67.40400004386902,0.0
2276,67.43300008773804,0.0
2277,67.46300005912781,0.0
2278,67.49200010299683,-0.0011
2279,67.52100014686584,0.0
2280,67.55000019073486,-0.0011
2281,67.58000016212463,0.0
2282,67.6100001335144,0.0
2283,67.64000010490417,0.0005
2284,67.6690001487732,0.0
2285,67.69900012016296,0.0
2286,67.72900009155273,0.0
2287,67.75800013542175,0.0
2288,67.78700017929077,0.0
2289,67.81599998474121,0.0
2290,67.84500002861023,0.0
2291,67.875,-0.0011
2292,67.90400004386902,0.0
2293,67.93300008773804,0.0
2294,67.96300005912781,0.0011
2295,67.99300003051758,0.0
2296,68.02300000190735,0.0
2297,68.05200004577637,0.0
2298,68.08100008964539,0.0
2299,68.1100001335144,0.0
2300,68.14000010490417,0.0
2301,68.1690001487732,0.0
2302,68.20000004768372,0.0
2303,68.23000001907349,0.0
2304,68.2590000629425,0.0
2305,68.28800010681152,0.0
2306,68.31700015068054,-0.0005
2307,68.34700012207031,0.0005
2308,68.37700009346008,0.0
2309,68.4079999923706,-0.0011
2310,68.43799996376038,0.0
2311,68.4670000076294,0.0
2312,68.49600005149841,0.0
2313,68.52600002288818,0.0005
2314,68.5550000667572,0.0
2315,68.58599996566772,-0.0011
2316,68.61500000953674,0.0
2317,68.64400005340576,0.0
2318,68.67500019073486,-0.0011
2319,68.70500016212463,0.0
2320,68.7350001335144,0.0
2321,68.76500010490417,0.0005
2322,68.7940001487732,0.0
2323,68.82300019264221,0.0
2324,68.85300016403198,-0.0005
2325,68.88199996948242,0.0
2326,68.91100001335144,0.0
2327,68.94099998474121,0.0
2328,68.97000002861023,0.0011
2329,68.99900007247925,0.0
2330,69.02999997138977,-0.0005
2331,69.05900001525879,0.0
2332,69.08899998664856,0.0005
2333,69.11800003051758,0.0
2334,69.1470000743866,0.0
2335,69.17600011825562,0.0005
2336,69.20600008964539,-0.0011
2337,69.2350001335144,-0.0011
2338,69.26500010490417,-0.0011
2339,69.2940001487732,-0.0011
2340,69.32400012016296,-0.0011
2341,69.35400009155273,0.0
2342,69.3840000629425,0.0005
2343,69.41300010681152,0.0
2344,69.4430000782013,0.0
2345,69.47200012207031,0.0
2346,69.50200009346008,0.0
2347,69.5310001373291,0.0
2348,69.56200003623962,-0.0011
2349,69.5920000076294,0.0
2350,69.62199997901917,0.0
2351,69.65100002288818,0.0
2352,69.6800000667572,0.0
2353,69.71000003814697,0.0
2354,69.73900008201599,0.0
2355,69.76900005340576,0.0
2356,69.79900002479553,0.0
2357,69.82800006866455,0.0
2358,69.85700011253357,0.0
2359,69.88700008392334,0.0
2360,69.91700005531311,0.0
2361,69.94600009918213,0.0011
2362,69.9760000705719,0.0
2363,70.00500011444092,0.0
2364,70.03400015830994,0.0
2365,70.06299996376038,0.0
2366,70.0920000076294,0.0
2367,70.12199997901917,0.0
2368,70.15200018882751,0.0
2369,70.18300008773804,0.0
2370,70.21200013160706,0.0005
2371,70.24200010299683,0.0
2372,70.27100014686584,0.0
2373,70.30000019073486,0.0
2374,70.33000016212463,0.0011
2375,70.35899996757507,0.0
2376,70.38800001144409,-0.0011
2377,70.41700005531311,0.0
2378,70.44600009918213,0.0
2379,70.47500014305115,-0.0011
2380,70.50400018692017,0.0005
2381,70.53500008583069,0.0
2382,70.56500005722046,0.0
2383,70.59400010108948,0.0
2384,70.6230001449585,0.0
2385,70.65300011634827,0.0
2386,70.68200016021729,0.0
2387,70.71200013160706,0.0
2388,70.74100017547607,0.0
2389,70.77100014686584,0.0
2390,70.80299997329712,0.0005
2391,70.83200001716614,-0.0011
2392,70.86199998855591,0.0
2393,70.89100003242493,0.0
2394,70.92000007629395,0.0
2395,70.95099997520447,0.0
2396,70.98100018501282,0.0
2397,71.01100015640259,0.0
2398,71.04100012779236,0.0
2399,71.07200002670288,0.0
2400,71.10199999809265,0.0
2401,71.13300013542175,0.0
2402,71.16200017929077,0.0
2403,71.1930000782013,0.0
2404,71.22200012207031,0.0
2405,71.25100016593933,-0.0005
2406,71.28200006484985,0.0
2407,71.31100010871887,0.0
2408,71.34000015258789,0.0
2409,71.37000012397766,0.0
2410,71.40000009536743,0.0
2411,71.42900013923645,0.0
2412,71.45800018310547,0.0
2413,71.48900008201599,0.0
2414,71.51800012588501,0.0
2415,71.54800009727478,0.0
2416,71.57800006866455,0.0
2417,71.60899996757507,0.0005
2418,71.63800001144409,0.0
2419,71.66700005531311,0.0
2420,71.69700002670288,0.0
2421,71.72699999809265,0.0
2422,71.75600004196167,0.0
2423,71.78500008583069,-0.0005
2424,71.81500005722046,0.0
2425,71.84500002861023,0.0
2426,71.87400007247925,0.0
2427,71.90400004386902,0.0
2428,71.93300008773804,0.0
2429,71.96200013160706,0.0
2430,71.99100017547607,0.0
2431,72.02100014686584,-0.0011
2432,72.05299997329712,0.0005
2433,72.08200001716614,0.0005
2434,72.11199998855591,0.0005
2435,72.14100003242493,0.0
2436,72.1710000038147,0.0
2437,72.20000004768372,0.0
2438,72.23000001907349,0.0
2439,72.25999999046326,0.0
2440,72.28999996185303,0.0
2441,72.32000017166138,0.0
2442,72.34899997711182,0.0005
2443,72.37900018692017,0.0
2444,72.40900015830994,0.0
2445,72.4390001296997,0.0005
2446,72.47000002861023,0.0
2447,72.49900007247925,-0.0011
2448,72.52900004386902,0.0
2449,72.55800008773804,-0.0005
2450,72.58700013160706,0.0
2451,72.61600017547607,-0.0005
2452,72.64600014686584,0.0
2453,72.67500019073486,0.0
2454,72.70600008964539,0.0005
2455,72.73600006103516,-0.0005
2456,72.76600003242493,0.0
2457,72.79500007629395,0.0
2458,72.82400012016296,0.0005
2459,72.85300016403198,0.0005
2460,72.8840000629425,0.0
2461,72.91300010681152,0.0
2462,72.9430000782013,-0.0011
2463,72.97300004959106,0.0
2464,73.00300002098083,0.0
2465,73.03200006484985,0.0005
2466,73.06200003623962,0.0
2467,73.0920000076294,0.0
2468,73.12199997901917,0.0
2469,73.15100002288818,0.0
2470,73.1800000667572,0.0
2471,73.21000003814697,0.0
2472,73.24000000953674,0.0
2473,73.26900005340576,0.0
2474,73.29900002479553,0.0
2475,73.32800006866455,0.0
2476,73.35700011253357,-0.0011
2477,73.38700008392334,0.0
2478,73.41600012779236,0.0
2479,73.44600009918213,0.0
2480,73.47500014305115,0.0
2481,73.50600004196167,0.0
2482,73.53500008583069,-0.0005
2483,73.56500005722046,0.0
2484,73.59400010108948,0.0
2485,73.62400007247925,0.0
2486,73.65400004386902,0.0
2487,73.68300008773804,0.0
2488,73.71200013160706,0.0005
2489,73.74100017547607,0.0
2490,73.77100014686584,0.0
2491,73.80000019073486,0.0
2492,73.83000016212463,0.0
2493,73.8600001335144,0.0
2494,73.89000010490417,0.0
2495,73.9190001487732,-0.0011
2496,73.95000004768372,0.0
2497,73.97900009155273,0.0
2498,74.0090000629425,0.0
2499,74.03800010681152,0.0
2500,74.06700015068054,0.0
2501,74.09700012207031,0.0
2502,74.12900018692017,0.0
2503,74.15900015830994,0.0
2504,74.1890001296997,0.0
2505,74.22000002861023,0.0
2506,74.24900007247925,0.0005
2507,74.27900004386902,0.0
2508,74.30900001525879,-0.0005
2509,74.33800005912781,0.0
2510,74.36700010299683,0.0
2511,74.3970000743866,0.0
2512,74.42700004577637,0.0
2513,74.45600008964539,0.0
2514,74.48600006103516,0.0
2515,74.51500010490417,0.0
2516,74.5440001487732,0.0
2517,74.57400012016296,0.0005
2518,74.60400009155273,0.0
2519,74.63300013542175,0.0
2520,74.66400003433228,0.0
2521,74.69400000572205,0.0005
2522,74.72399997711182,0.0
2523,74.75300002098083,0.0
2524,74.7829999923706,-0.0011
2525,74.81200003623962,0.0
2526,74.84100008010864,-0.0005
2527,74.87000012397766,0.0
2528,74.90100002288818,0.0
2529,74.93099999427795,0.0
2530,74.96000003814697,0.0
2531,74.99000000953674,0.0
2532,75.01900005340576,0.0
2533,75.04800009727478,0.0
2534,75.07800006866455,0.0005
2535,75.10700011253357,0.0005
2536,75.13700008392334,0.0
2537,75.16700005531311,0.0
2538,75.19600009918213,0.0
2539,75.2260000705719,0.0
2540,75.25500011444092,0.0011
2541,75.28500008583069,0.0
2542,75.3140001296997,-0.0005
2543,75.34300017356873,0.0
2544,75.37400007247925,0.0005
2545,75.40400004386902,0.0
2546,75.43400001525879,0.0005
2547,75.46500015258789,0.0
2548,75.49399995803833,-0.0011
2549,75.52300000190735,0.0
2550,75.55200004577637,0.0
2551,75.58300018310547,0.0
2552,75.61300015449524,0.0
2553,75.64499998092651,0.0
2554,75.67400002479553,0.0
2555,75.7039999961853,-0.0005
2556,75.73300004005432,-0.0005
2557,75.76200008392334,0.0
2558,75.79100012779236,0.0
2559,75.82100009918213,0.0005
2560,75.8510000705719,0.0
2561,75.88100004196167,0.0
2562,75.91100001335144,0.0
2563,75.94000005722046,0.0
2564,75.97000002861023,0.0
2565,75.99900007247925,-0.0005
2566,76.02900004386902,0.0
2567,76.05900001525879,0.0
